x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.1,2004-01-01 00:00:00,ON,2004,1,1,-21.8,,-29,,-14.6,,0,,,,,,,,,,,,0,,39.8,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.2,2004-01-02 00:00:00,ON,2004,1,2,-14.7,,-17.6,,-11.8,,0,,,,,,,,,,,,0,,32.7,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.3,2004-01-03 00:00:00,ON,2004,1,3,-20.5,,-27.9,,-13,,0,,,,,,,,,,,,0,,38.5,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.4,2004-01-04 00:00:00,ON,2004,1,4,-32.2,,-36.4,,-27.9,,0,,,,,,,,,,,,0,,50.2,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.5,2004-01-05 00:00:00,ON,2004,1,5,-34.5,,-38.6,,-30.4,,0,,,,,,,,,,,,0,,52.5,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.6,2004-01-06 00:00:00,ON,2004,1,6,-36.5,,-40.2,,-32.8,,0,,,,,,,,,,,,0,,54.5,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.7,2004-01-07 00:00:00,ON,2004,1,7,-39.1,,-44.2,,-33.9,,0,,,,,,,,,,,,0,,57.1,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.8,2004-01-08 00:00:00,ON,2004,1,8,-36.8,,-43.7,,-29.8,,0,,,,,,,,,,,,0,,54.8,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.9,2004-01-09 00:00:00,ON,2004,1,9,-35.9,,-41,,-30.7,,0,,,,,,,,,,,,0,,53.9,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.10,2004-01-10 00:00:00,ON,2004,1,10,-31.7,,-36,,-27.3,,0,,,,,,,,,,,,0,,49.7,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.11,2004-01-11 00:00:00,ON,2004,1,11,-29.9,,-36.3,,-23.5,,0,,,,,,,,,,,,0,,47.9,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.12,2004-01-12 00:00:00,ON,2004,1,12,-32,,-35.9,,-28,,0,,,,,,,,,,,,0,,50,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.13,2004-01-13 00:00:00,ON,2004,1,13,-34.9,,-39.2,,-30.5,,0,,,,,,,,,,,,0,,52.9,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.14,2004-01-14 00:00:00,ON,2004,1,14,-34.7,,-40.3,,-29.1,,0,,,,,,,,,,,,0,,52.7,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.15,2004-01-15 00:00:00,ON,2004,1,15,-33.8,,-40,,-27.6,,0,,,,,,,,,,,,0,,51.8,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.16,2004-01-16 00:00:00,ON,2004,1,16,-31.4,,-39.5,,-23.2,,0,,,,,,,,,,,,0,,49.4,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.17,2004-01-17 00:00:00,ON,2004,1,17,-29,,-37.7,,-20.3,,0,,,,,,,,,,,,0,,47,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.18,2004-01-18 00:00:00,ON,2004,1,18,-23.1,,-27,,-19.2,,0,,,,,,,,,,,,0,,41.1,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.19,2004-01-19 00:00:00,ON,2004,1,19,-31.2,,-35.4,,-27,,0,,,,,,,,,,,,0,,49.2,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.20,2004-01-20 00:00:00,ON,2004,1,20,-31.5,,-36.8,,-26.1,,0,,,,,,,,,,,,0,,49.5,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.21,2004-01-21 00:00:00,ON,2004,1,21,-25.1,,-29.6,,-20.6,,0,,,,,,,,,,,,0,,43.1,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.22,2004-01-22 00:00:00,ON,2004,1,22,-27.6,,-34.8,,-20.3,,0,,,,,,,,,,,,0,,45.6,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.23,2004-01-23 00:00:00,ON,2004,1,23,-33.4,,-37.7,,-29.1,,0,,,,,,,,,,,,0,,51.4,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.24,2004-01-24 00:00:00,ON,2004,1,24,-34.3,,-37.8,,-30.8,,0,,,,,,,,,,,,0,,52.3,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.25,2004-01-25 00:00:00,ON,2004,1,25,-34.1,,-36.6,,-31.6,,0,,,,,,,,,,,,0,,52.1,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.26,2004-01-26 00:00:00,ON,2004,1,26,-31.2,,-36.2,,-26.1,,0,,,,,,,,,,,,0,,49.2,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.27,2004-01-27 00:00:00,ON,2004,1,27,-27,,-31.3,,-22.6,,0,,,,,,,,,,,,0,,45,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.28,2004-01-28 00:00:00,ON,2004,1,28,-22.3,,-23.8,,-20.7,,0,,,,,,,,,,,,0,,40.3,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.29,2004-01-29 00:00:00,ON,2004,1,29,-19.7,,-22.3,,-17,,0,,,,,,,,,,,,0,,37.7,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.30,2004-01-30 00:00:00,ON,2004,1,30,-18.3,,-19.9,,-16.6,,0,,,,,,,,,,,,0,,36.3,,,,,
-85.43333333333334,54.983333333333334,PEAWANUCK (AUT),6016295,6016295.2004.1.31,2004-01-31 00:00:00,ON,2004,1,31,-16.5,,-17.9,,-15.1,,0,,,,,,,,,,,,0,,34.5,,,,,
